organization_npi,claim_inpatient_admission_type_code,claim_admitting_diagnosis_code,patient_count,claim_count
1013010917,1,1983,100,100
1013010917,1,1985,100,100
1013010917,1,1991,100,100
1013010917,1,23875,100,100
1013010917,2,1539,100,100
1013010917,2,1629,100,100
1013010917,2,V5811,100,100
1013010917,3,1533,100,100
1013010917,3,1534,100,100
1013010917,3,1536,100,100
1013010917,3,1539,100,500
1013010917,3,1540,100,100
1013010917,3,1541,100,100
1013010917,3,1623,100,100
1013010917,3,1629,100,100
1013010917,3,1749,100,100
1013010917,3,1820,100,100
1013010917,3,1830,100,100
1013010917,3,1844,100,100
1013010917,3,185,100,100
1013010917,3,2113,100,100
1013010917,3,V5811,100,500
1013071653,1,1629,100,100
1013071653,2,1629,100,100
1013071653,2,V5811,100,100
1013071653,3,1419,100,100
1013071653,3,1533,100,100
1013071653,3,1534,100,100
1013071653,3,1536,100,100
1013071653,3,1539,100,100
1013071653,3,1541,100,100
1013071653,3,1623,100,100
1013071653,3,1624,100,100
1013071653,3,1625,100,100
1013071653,3,1629,100,100
1013071653,3,1749,100,100
1013071653,3,1820,100,100
1013071653,3,1830,100,100
1013071653,3,1844,100,100
1013071653,3,185,100,100
1013071653,3,1889,100,100
1013071653,3,1890,100,100
1013071653,3,193,100,100
1013071653,3,2113,100,100
1013071653,3,2390,100,100
1013071653,3,V5811,100,100
1013142553,3,193,100,100
1013142553,3,2113,100,100
1013142553,3,226,100,100
1013906221,2,V5811,100,100
1013906221,3,1749,100,100
1013906221,3,1820,100,100
1013906221,3,1830,100,100
1013906221,3,2189,100,100
1013906221,3,V5811,100,100
1013912633,1,1539,100,100
1013912633,1,1579,100,100
1013912633,1,1629,100,100
1013912633,1,1749,100,100
1013912633,1,1830,100,100
1013912633,1,1890,100,100
1013912633,1,1983,100,100
1013912633,1,1985,100,100
1013912633,1,1991,100,100
1013912633,1,20280,100,100
1013912633,1,20300,100,100
1013912633,1,20500,100,100
1013912633,1,23875,100,100
1013912633,1,2390,100,100
1013912633,1,2396,100,100
1013912633,2,1539,100,100
1013912633,2,1579,100,100
1013912633,2,1629,100,100
1013912633,2,1749,100,100
1013912633,2,1830,100,100
1013912633,2,1991,100,100
1013912633,2,20280,100,100
1013912633,2,20300,100,100
1013912633,2,23875,100,100
1013912633,3,1509,100,100
1013912633,3,1519,100,100
1013912633,3,1533,100,100
1013912633,3,1534,100,100
1013912633,3,1536,100,100
1013912633,3,1539,100,500
1013912633,3,1540,100,100
1013912633,3,1541,100,100
1013912633,3,1579,100,100
1013912633,3,1623,100,100
1013912633,3,1629,500,500
1013912633,3,1749,100,100
1013912633,3,1820,100,100
1013912633,3,1830,100,100
1013912633,3,185,100,100
1013912633,3,1889,100,100
1013912633,3,1890,100,100
1013912633,3,193,100,100
1013912633,3,1983,100,100
1013912633,3,1991,100,100
1013912633,3,20280,100,100
1013912633,3,2113,100,100
1013912633,3,2252,100,100
1013912633,3,2390,100,100
1013912633,3,2394,100,100
1013912633,3,2395,100,100
1013912633,3,2396,100,100
1013912633,3,V5811,100,100
1013916352,1,1629,100,100
1013916352,1,1983,100,100
1013916352,1,1985,100,100
1013916352,2,1985,100,100
1013916352,2,2251,100,100
1013916352,2,V5811,100,100
1013916352,3,1536,100,100
1013916352,3,1541,100,100
1013916352,3,1623,100,100
1013916352,3,1625,100,100
1013916352,3,1629,100,100
1013916352,3,185,100,100
1013916352,3,1890,100,100
1013916352,3,1970,100,100
1013916352,3,2113,100,100
1013916352,3,2251,100,100
1013916352,3,2252,100,100
1013918747,2,1749,100,100
1013918747,2,185,100,100
1013918747,2,2113,100,100
1013918960,1,1629,100,100
1013918960,3,1533,100,100
1013918960,3,1536,100,100
1013918960,3,1539,100,100
1013918960,3,1541,100,100
1013918960,3,1623,100,100
1013918960,3,1629,100,100
1013918960,3,1749,100,100
1013918960,3,185,100,100
1013918960,3,1890,100,100
1013918960,3,2113,100,100
1013919315,1,1629,100,100
1013919315,3,1539,100,100
1013919315,3,1741,100,100
1013919315,3,1744,100,100
1013919315,3,1749,100,100
1013919315,3,1820,100,100
1013919315,3,185,100,100
1013919315,3,1889,100,100
1013919315,3,2113,100,100
1013919620,3,1539,100,100
1013919620,3,1629,100,100
1013919620,3,1911,100,100
1013919620,3,1912,100,100
1013919620,3,1913,100,100
1013919620,3,1919,100,100
1013919620,3,1983,500,500
1013919620,3,1985,100,100
1013919620,3,2250,100,100
1013919620,3,2252,100,100
1013919620,3,2253,100,100
1013919620,3,2375,100,100
1013919620,3,2376,100,100
1013919620,3,2396,100,100
1013919620,3,2397,100,100
1013933175,1,1629,100,100
1013933175,1,1991,100,100
1013933175,1,20890,100,100
1013933175,1,2375,100,100
1013933175,2,1538,100,100
1013933175,2,1629,100,100
1013933175,2,1749,100,100
1013933175,2,20280,100,100
1013933175,2,20890,100,100
1013933175,2,2375,100,100
1013933175,2,2396,100,100
1013933175,3,1509,100,100
1013933175,3,1538,100,100
1013933175,3,1539,100,100
1013933175,3,1540,100,100
1013933175,3,1541,100,100
1013933175,3,1552,100,100
1013933175,3,1579,100,100
1013933175,3,1629,100,100
1013933175,3,1728,100,100
1013933175,3,1749,100,100
1013933175,3,1820,100,100
1013933175,3,1830,100,100
1013933175,3,185,500,500
1013933175,3,1889,100,100
1013933175,3,1890,100,100
1013933175,3,193,100,100
1013933175,3,1991,100,100
1013933175,3,20280,100,100
1013933175,3,20890,100,100
1013933175,3,2113,100,100
1013933175,3,226,100,100
1013933175,3,2312,100,100
1013933175,3,23691,100,100
1013933175,3,2375,100,100
1013933175,3,2394,100,100
1013933175,3,2399,100,100
1013957836,3,1749,100,100
1013957836,3,2113,100,100
1013961408,3,1533,100,100
1013961408,3,1541,100,100
1013961408,3,185,100,100
1013961838,1,1629,100,100
1013961838,3,1531,100,100
1013961838,3,1536,100,100
1013961838,3,1539,100,100
1013961838,3,1623,100,100
1013961838,3,1625,100,100
1013961838,3,1749,100,100
1013961838,3,1820,100,100
1013961838,3,1889,100,100
1013961838,3,1890,100,100
1013961838,3,2113,100,100
1013981554,2,1629,100,100
1013981554,2,185,100,100
1013981554,2,1983,100,100
1013981554,2,1985,100,100
1013981554,2,V5811,100,500
1013981554,3,1533,100,100
1013981554,3,1536,100,100
1013981554,3,1539,100,100
1013981554,3,1541,100,100
1013981554,3,1623,100,100
1013981554,3,1625,100,100
1013981554,3,1629,100,100
1013981554,3,1748,100,100
1013981554,3,1749,100,100
1013981554,3,185,500,500
1013981554,3,1888,100,100
1013981554,3,1889,100,100
1013981554,3,1890,100,100
1013981554,3,193,100,100
1013981554,3,2113,100,100
1013981554,3,2189,100,100
1013981554,3,2390,100,100
1013981554,3,2396,100,100
1013981554,3,V5811,100,100
1013994359,1,1629,100,100
1013994359,1,1983,100,100
1013994359,2,1983,100,100
1013994359,2,1985,100,100
1013994359,2,20300,100,100
1013994359,2,20500,100,100
1013994359,2,V5811,100,100
1013994359,3,1419,100,100
1013994359,3,1420,100,100
1013994359,3,1431,100,100
1013994359,3,1510,100,100
1013994359,3,1536,100,100
1013994359,3,1541,100,100
1013994359,3,1550,100,100
1013994359,3,1570,100,100
1013994359,3,1579,100,100
1013994359,3,1611,100,100
1013994359,3,1623,100,100
1013994359,3,1625,100,100
1013994359,3,1629,100,100
1013994359,3,1713,100,100
1013994359,3,1716,100,100
1013994359,3,1749,100,100
1013994359,3,1809,100,100
1013994359,3,1820,500,500
1013994359,3,1830,100,100
1013994359,3,1840,100,100
1013994359,3,1844,100,100
1013994359,3,185,500,500
1013994359,3,1888,100,100
1013994359,3,1889,100,100
1013994359,3,1890,100,100
1013994359,3,193,100,100
1013994359,3,1960,100,100
1013994359,3,1970,100,100
1013994359,3,1976,100,100
1013994359,3,1977,100,100
1013994359,3,1983,100,100
1013994359,3,1985,100,100
1013994359,3,19889,100,100
1013994359,3,20280,100,100
1013994359,3,20288,100,100
1013994359,3,20300,100,100
1013994359,3,20500,100,100
1013994359,3,20501,100,100
1013994359,3,2113,100,100
1013994359,3,2251,100,100
1013994359,3,2252,100,100
1013994359,3,2273,100,100
1013994359,3,23875,100,100
1013994359,3,V5811,500,500
1013994359,3,V5812,100,100
1023000569,1,1629,100,100
1023003969,3,1623,100,100
1023003969,3,1625,100,100
1023003969,3,1629,100,100
1023006434,3,2113,100,100
1023013448,2,1539,100,100
1023013448,2,1629,100,100
1023013448,2,20280,100,100
1023013448,2,2375,100,100
1023013448,2,V5811,100,100
1023013448,3,1539,100,100
1023013448,3,1629,100,100
1023013448,3,193,100,100
1023013448,3,2113,100,100
1023013448,3,2352,100,100
1023013448,3,V5811,100,100
1023032588,3,1536,100,100
1023032588,3,1539,100,100
1023032588,3,1623,100,100
1023032588,3,1625,100,100
1023032588,3,1629,100,100
1023032588,3,1749,100,100
1023032588,3,185,500,500
1023032588,3,1888,100,100
1023032588,3,1889,100,100
1023032588,3,1890,100,100
1023032588,3,2113,100,100
1023033792,2,1539,100,100
1023033792,2,1541,100,100
1023033792,2,1550,100,100
1023033792,2,1749,100,100
1023033792,2,1820,100,100
1023033792,2,185,100,100
1023033792,2,1889,100,100
1023033792,2,2113,100,100
1023033792,2,V5811,100,500
1023046612,1,1629,100,100
1023046612,1,185,100,100
1023046612,1,1983,100,100
1023046612,2,1629,100,100
1023046612,3,1533,100,100
1023046612,3,1536,100,100
1023046612,3,1541,100,100
1023046612,3,1623,100,100
1023046612,3,1749,100,100
1023046612,3,1890,100,100
1023046612,3,2113,100,100
1023046612,3,2189,100,100
1023046612,3,2352,100,100
1023049236,1,1505,100,100
1023049236,1,1509,100,100
1023049236,1,1510,100,100
1023049236,1,1519,100,100
1023049236,1,1536,100,100
1023049236,1,1539,100,100
1023049236,1,1540,100,100
1023049236,1,1541,100,100
1023049236,1,1550,100,100
1023049236,1,1551,100,100
1023049236,1,1560,100,100
1023049236,1,1570,100,100
1023049236,1,1571,100,100
1023049236,1,1578,100,100
1023049236,1,1579,100,100
1023049236,1,1623,100,100
1023049236,1,1625,100,100
1023049236,1,1628,100,100
1023049236,1,1629,500,500
1023049236,1,1713,100,100
1023049236,1,1729,100,100
1023049236,1,1749,100,100
1023049236,1,1820,100,100
1023049236,1,1830,100,100
1023049236,1,185,100,100
1023049236,1,1888,100,100
1023049236,1,1889,100,100
1023049236,1,1890,100,100
1023049236,1,1911,100,100
1023049236,1,1912,100,100
1023049236,1,1913,100,100
1023049236,1,1918,100,100
1023049236,1,1919,100,100
1023049236,1,193,100,100
1023049236,1,1970,100,100
1023049236,1,1974,100,100
1023049236,1,1976,100,100
1023049236,1,1977,100,100
1023049236,1,1978,100,100
1023049236,1,1983,500,500
1023049236,1,1984,100,100
1023049236,1,1985,100,100
1023049236,1,19889,100,100
1023049236,1,1991,100,100
1023049236,1,20050,100,100
1023049236,1,20280,100,500
1023049236,1,20300,100,100
1023049236,1,20400,100,100
1023049236,1,20410,100,100
1023049236,1,20500,100,500
1023049236,1,20501,100,100
1023049236,1,20502,100,100
1023049236,1,2252,100,100
1023049236,1,2375,100,100
1023049236,1,23875,100,100
1023049236,1,2396,100,100
1023049236,1,51181,100,100
1023049236,1,V5811,500,500
1023049236,2,V5811,100,100
1023049236,3,1505,100,100
1023049236,3,1509,100,100
1023049236,3,1510,100,100
1023049236,3,1519,100,100
1023049236,3,1520,100,100
1023049236,3,1530,100,100
1023049236,3,1531,100,100
1023049236,3,1533,100,100
1023049236,3,1534,100,100
1023049236,3,1536,100,100
1023049236,3,1539,500,500
1023049236,3,1540,100,100
1023049236,3,1541,500,500
1023049236,3,1550,100,100
1023049236,3,1551,100,100
1023049236,3,1560,100,100
1023049236,3,1561,100,100
1023049236,3,1570,100,100
1023049236,3,1572,100,100
1023049236,3,1579,100,100
1023049236,3,1580,100,100
1023049236,3,1610,100,100
1023049236,3,1623,500,500
1023049236,3,1624,100,100
1023049236,3,1625,500,500
1023049236,3,1629,100,100
1023049236,3,1702,100,100
1023049236,3,1706,100,100
1023049236,3,1707,100,100
1023049236,3,1712,100,100
1023049236,3,1713,100,100
1023049236,3,1714,100,100
1023049236,3,1719,100,100
1023049236,3,1727,100,100
1023049236,3,1748,100,100
1023049236,3,1749,500,500
1023049236,3,1809,100,100
1023049236,3,1820,500,500
1023049236,3,1830,500,500
1023049236,3,1844,100,100
1023049236,3,185,500,500
1023049236,3,1874,100,100
1023049236,3,1888,500,500
1023049236,3,1889,100,100
1023049236,3,1890,500,500
1023049236,3,1891,100,100
1023049236,3,1892,100,100
1023049236,3,1911,100,100
1023049236,3,1912,100,100
1023049236,3,1913,100,100
1023049236,3,1918,100,100
1023049236,3,1919,100,100
1023049236,3,193,100,100
1023049236,3,1965,100,100
1023049236,3,1970,100,100
1023049236,3,1976,100,100
1023049236,3,1977,100,100
1023049236,3,1983,100,100
1023049236,3,1985,100,100
1023049236,3,19889,100,100
1023049236,3,20050,100,500
1023049236,3,20280,500,500
1023049236,3,20290,100,100
1023049236,3,20300,100,100
1023049236,3,20500,100,100
1023049236,3,20501,100,100
1023049236,3,2113,100,100
1023049236,3,2114,100,100
1023049236,3,2153,100,100
1023049236,3,2180,100,100
1023049236,3,2189,100,100
1023049236,3,2251,100,100
1023049236,3,2252,100,100
1023049236,3,2253,100,100
1023049236,3,2258,100,100
1023049236,3,2270,100,100
1023049236,3,2273,500,500
1023049236,3,2330,100,100
1023049236,3,2331,100,100
1023049236,3,2355,100,100
1023049236,3,2357,500,500
1023049236,3,2374,100,100
1023049236,3,2375,100,100
1023049236,3,2381,100,100
1023049236,3,23875,100,100
1023049236,3,2390,100,100
1023049236,3,2396,100,100
1023049236,3,V5811,500,1000
1023055126,1,1629,100,100
1023055126,2,1629,100,100
1023055126,2,1830,100,100
1023055126,2,185,100,100
1023055126,2,20280,100,100
1023055126,2,20300,100,100
1023055126,2,20400,100,100
1023055126,2,20500,100,100
1023055126,2,V5811,100,500
1023055126,3,1509,100,100
1023055126,3,1536,100,100
1023055126,3,1539,100,100
1023055126,3,1541,100,100
1023055126,3,1579,100,100
1023055126,3,1623,100,100
1023055126,3,1625,100,100
1023055126,3,1629,500,500
1023055126,3,1749,100,100
1023055126,3,179,100,100
1023055126,3,1820,100,100
1023055126,3,1830,100,100
1023055126,3,185,500,500
1023055126,3,1889,100,100
1023055126,3,1890,100,100
1023055126,3,1977,100,100
1023055126,3,1983,100,100
1023055126,3,2113,100,100
1023055126,3,220,100,100
1023055126,3,2252,100,100
1023055126,3,2396,100,100
1023055126,3,V5811,100,100
1023055191,3,1749,100,100
1023055191,3,2189,100,100
1023060472,3,1749,100,100
1023061405,1,1629,100,100
1023061405,3,1539,100,100
1023061405,3,1541,100,100
1023061405,3,1570,100,100
1023061405,3,1579,100,100
1023061405,3,1623,100,100
1023061405,3,1629,100,100
1023061405,3,1749,100,100
1023061405,3,185,100,100
1023061405,3,1889,100,100
1023061405,3,193,100,100
1023061405,3,2113,100,100
1023061405,3,2390,100,100
1023061496,1,1629,100,100
1023061496,2,185,100,100
1023061496,2,2113,100,100
1023061496,3,1539,100,100
1023061496,3,1749,100,100
1023061496,3,185,100,100
1023061496,3,1890,100,100
1023061496,3,2113,100,100
1023062098,3,1541,100,100
1023062098,3,1749,100,100
1023062098,3,179,100,100
1023062098,3,1820,100,100
1023062098,3,1830,100,100
1023062098,3,185,100,100
1023062098,3,2113,100,100
1023065729,3,1539,100,100
1023065729,3,1749,100,100
1023065729,3,1820,100,100
1023065729,3,2113,100,100
1023065794,3,1749,100,100
1023074028,3,1749,100,100
1023086055,2,1749,100,100
1023086055,3,1749,100,100
1023088168,1,1579,100,100
1023088168,1,1629,100,100
1023088168,1,1985,100,100
1023088168,2,1629,100,100
1023088168,2,V5811,100,500
1023088168,3,1519,100,100
1023088168,3,1533,100,100
1023088168,3,1536,100,100
1023088168,3,1539,100,100
1023088168,3,1540,100,100
1023088168,3,1541,100,100
1023088168,3,1623,100,100
1023088168,3,1629,100,100
1023088168,3,1748,100,100
1023088168,3,1749,500,500
1023088168,3,179,100,100
1023088168,3,1820,100,100
1023088168,3,1830,100,100
1023088168,3,185,100,100
1023088168,3,1889,100,100
1023088168,3,1890,100,100
1023088168,3,193,100,100
1023088168,3,2113,100,100
1023088168,3,2189,100,100
1023088168,3,2252,100,100
1023089984,3,1623,100,100
1023089984,3,1625,100,100
1023089984,3,1629,100,100
1023089984,3,1749,100,100
1023089984,3,2113,100,100
1023092053,1,1629,100,100
1023092053,1,1830,100,100
1023092053,1,1983,100,100
1023092053,1,1985,100,100
1023092053,1,20280,100,100
1023092053,1,20500,100,100
1023092053,1,2396,100,100
1023092053,1,51181,100,100
1023092053,1,V5811,100,500
1023092053,2,V5811,100,100
1023092053,3,1505,100,100
1023092053,3,1509,100,100
1023092053,3,1519,100,100
1023092053,3,1530,100,100
1023092053,3,1531,100,100
1023092053,3,1533,100,100
1023092053,3,1534,100,100
1023092053,3,1536,100,100
1023092053,3,1539,100,100
1023092053,3,1540,100,100
1023092053,3,1541,100,100
1023092053,3,1550,100,100
1023092053,3,1570,100,100
1023092053,3,1579,100,100
1023092053,3,1611,100,100
1023092053,3,1623,500,500
1023092053,3,1625,100,100
1023092053,3,1629,100,100
1023092053,3,1713,100,100
1023092053,3,1749,100,100
1023092053,3,1820,100,100
1023092053,3,1830,100,100
1023092053,3,1844,100,100
1023092053,3,185,500,500
1023092053,3,1889,100,100
1023092053,3,1890,100,100
1023092053,3,1891,100,100
1023092053,3,1892,100,100
1023092053,3,193,100,100
1023092053,3,1970,100,100
1023092053,3,1976,100,100
1023092053,3,1977,100,100
1023092053,3,1983,100,100
1023092053,3,1985,100,100
1023092053,3,19889,100,100
1023092053,3,20300,100,100
1023092053,3,2113,100,100
1023092053,3,220,100,100
1023092053,3,2251,100,100
1023092053,3,2252,100,100
1023092053,3,2273,100,100
1023092053,3,2396,100,100
1023092053,3,V5811,500,500
1023097771,3,1749,100,100
1023097771,3,185,100,100
1023097771,3,2113,100,100
1023113115,3,1749,100,100
1023113263,3,V5811,100,100
1023114634,1,1629,100,100
1023114634,1,23875,100,100
1023114634,3,1536,100,100
1023114634,3,1539,100,100
1023114634,3,1541,100,100
1023114634,3,1623,100,100
1023114634,3,1629,100,100
1023114634,3,1748,100,100
1023114634,3,1749,100,100
1023114634,3,1820,100,100
1023114634,3,185,100,100
1023114634,3,1889,100,100
1023114634,3,1890,100,100
1023114634,3,193,100,100
1023114634,3,2113,100,100
1023114634,3,2189,100,100
1023171634,3,1533,100,100
1023171634,3,1534,100,100
1023171634,3,1536,100,100
1023171634,3,1539,100,100
1023171634,3,1541,100,100
1023171634,3,1623,100,100
1023171634,3,1820,100,100
1023171634,3,185,500,500
1023171634,3,1889,100,100
1023171634,3,1890,100,100
1023171634,3,1906,100,100
1023171634,3,2113,100,100
1023187416,3,2113,100,100
1023191467,3,2113,100,100
1023240520,3,1629,100,100
1023240520,3,20280,100,100
1023240520,3,20300,100,100
1023240520,3,20410,100,100
1023240520,3,20500,100,100
1023240520,3,V580,500,500
1023240520,3,V5811,500,500
1023387479,1,1629,100,100
1023387479,1,1985,100,100
1023387479,3,1749,100,100
1023387479,3,193,100,100
1033102942,1,1629,100,100
1033102942,1,1983,100,100
1033102942,2,1629,100,100
1033102942,2,20280,100,100
1033102942,2,20500,100,100
1033102942,2,V5811,100,500
1033102942,3,1531,100,100
1033102942,3,1533,100,100
1033102942,3,1534,100,100
1033102942,3,1536,100,100
1033102942,3,1539,100,100
1033102942,3,1541,100,100
1033102942,3,1623,100,100
1033102942,3,1625,100,100
1033102942,3,1629,100,100
1033102942,3,1744,100,100
1033102942,3,1748,100,100
1033102942,3,1749,500,500
1033102942,3,179,100,100
1033102942,3,1820,500,500
1033102942,3,1830,100,100
1033102942,3,1844,100,100
1033102942,3,185,100,100
1033102942,3,1889,100,100
1033102942,3,1890,100,100
1033102942,3,20280,100,100
1033102942,3,2113,100,100
1033102942,3,2189,100,100
1033102942,3,2330,100,100
1033102942,3,V5811,100,500
1033107214,2,V5811,100,100
1033107214,3,1541,100,100
1033107214,3,185,100,100
1033107214,3,2113,100,100
1033107743,1,1629,100,100
1033107743,1,1983,100,100
1033107743,2,V5811,100,100
1033107743,3,1534,100,100
1033107743,3,1536,100,100
1033107743,3,1539,100,100
1033107743,3,1541,100,100
1033107743,3,1623,100,100
1033107743,3,1629,100,100
1033107743,3,1749,100,100
1033107743,3,1809,100,100
1033107743,3,1820,500,500
1033107743,3,1830,100,100
1033107743,3,1844,100,100
1033107743,3,185,500,500
1033107743,3,1889,100,100
1033107743,3,1890,100,100
1033107743,3,1892,100,100
1033107743,3,1983,100,100
1033107743,3,2113,100,100
1033107743,3,2189,100,100
1033107743,3,220,100,100
1033107743,3,V5811,100,100
1033107743,3,V5812,100,100
1033118104,3,1534,100,100
1033118104,3,185,100,100
1033118104,3,V5811,100,100
1033120423,3,1749,100,100
1033120423,3,2113,100,100
1033120423,3,V5811,100,100
1033153895,3,1749,100,100
1033154026,1,1629,100,100
1033154026,1,1983,100,100
1033154026,1,V5811,100,100
1033154026,2,V5811,100,100
1033154026,3,1410,100,100
1033154026,3,1419,100,100
1033154026,3,1420,100,100
1033154026,3,1431,100,100
1033154026,3,1460,100,100
1033154026,3,1509,100,100
1033154026,3,1539,100,100
1033154026,3,1541,100,100
1033154026,3,1550,100,100
1033154026,3,1551,100,100
1033154026,3,1570,100,100
1033154026,3,1579,100,100
1033154026,3,1611,100,100
1033154026,3,1619,100,100
1033154026,3,1623,100,100
1033154026,3,1625,100,100
1033154026,3,1629,100,100
1033154026,3,1749,100,100
1033154026,3,1820,100,100
1033154026,3,185,100,100
1033154026,3,1889,100,100
1033154026,3,1890,100,100
1033154026,3,1900,100,100
1033154026,3,1906,100,100
1033154026,3,1977,100,100
1033154026,3,1983,100,100
1033154026,3,2251,100,100
1033154026,3,2252,100,100
1033154026,3,2273,100,100
1033154026,3,2396,100,100
1033154026,3,V5811,100,100
1033159603,3,1749,100,100
1033159603,3,185,100,100
1033163092,3,1749,100,100
1033163092,3,2113,100,100
1033165501,3,1623,100,100
1033174933,3,1536,100,100
1033174933,3,1541,100,100
1033174933,3,1749,100,100
1033174933,3,185,100,100
1033174933,3,2113,100,100
1033174933,3,V5811,100,100
1033180195,3,2113,100,100
1033185293,3,1820,100,100
1033185293,3,1830,100,100
1033185293,3,1844,100,100
1033185293,3,220,100,100
1033210166,3,1539,100,100
1033210166,3,1629,100,100
1033210166,3,1749,100,100
1033210166,3,1820,100,100
1033210166,3,1889,100,100
1033214416,3,1539,100,100
1033214416,3,1749,100,100
1033224704,1,1629,100,100
1033224704,3,1749,100,100
1033225172,3,1629,100,100
1033225172,3,185,100,100
1033225172,3,1983,100,100
1033228168,1,1629,100,100
1033228168,3,1533,100,100
1033228168,3,1536,100,100
1033228168,3,1539,100,100
1033228168,3,1541,100,100
1033228168,3,1623,100,100
1033228168,3,1749,100,100
1033228168,3,1820,100,100
1033228168,3,185,100,100
1033228168,3,2113,100,100
1033228168,3,2330,100,100
1033228168,3,2390,100,100
1033270699,2,1629,100,100
1033270699,2,1749,100,100
1033270699,2,185,100,100
1033270699,2,2394,100,100
1033270699,2,V5811,100,100
1033421664,1,1629,100,100
1033421664,1,1983,100,100
1033421664,3,1623,100,100
1033421664,3,1749,100,100
1033421664,3,1890,100,100
1043204316,1,1629,100,100
1043204316,3,1539,100,100
1043204316,3,1541,100,100
1043204316,3,1623,100,100
1043204316,3,1625,100,100
1043204316,3,1629,100,100
1043204316,3,1820,100,100
1043204316,3,185,100,100
1043204316,3,1890,100,100
1043204316,3,2113,100,100
1043204316,3,2189,100,100
1043215379,2,1629,100,100
1043215379,2,V5811,100,100
1043215379,3,1536,100,100
1043215379,3,179,100,100
1043215379,3,1830,100,100
1043215379,3,185,100,100
1043215379,3,1890,100,100
1043215379,3,2113,100,100
1043218944,1,1629,100,100
1043218944,1,1983,100,100
1043218944,1,2396,100,100
1043218944,1,V5811,100,100
1043218944,2,V5811,100,100
1043218944,3,1419,100,100
1043218944,3,1519,100,100
1043218944,3,1530,100,100
1043218944,3,1531,100,100
1043218944,3,1532,100,100
1043218944,3,1533,100,100
1043218944,3,1534,100,100
1043218944,3,1536,100,100
1043218944,3,1539,100,100
1043218944,3,1540,100,100
1043218944,3,1541,100,100
1043218944,3,1550,100,100
1043218944,3,1570,100,100
1043218944,3,1579,100,100
1043218944,3,1619,100,100
1043218944,3,1623,100,100
1043218944,3,1624,100,100
1043218944,3,1625,100,100
1043218944,3,1629,100,100
1043218944,3,1749,100,100
1043218944,3,1820,500,500
1043218944,3,1830,100,100
1043218944,3,185,500,500
1043218944,3,1889,100,100
1043218944,3,1890,100,100
1043218944,3,193,100,100
1043218944,3,1977,100,100
1043218944,3,1983,100,100
1043218944,3,20280,100,100
1043218944,3,2113,500,500
1043218944,3,2189,100,100
1043218944,3,2252,100,100
1043218944,3,2273,100,100
1043218944,3,2381,100,100
1043218944,3,2390,100,100
1043218944,3,2396,100,100
1043218944,3,V5811,500,500
1043220650,2,1983,100,100
1043220650,2,2396,100,100
1043220650,2,V5811,100,100
1043220650,3,1534,100,100
1043220650,3,1541,100,100
1043220650,3,1570,100,100
1043220650,3,1623,100,100
1043220650,3,1625,100,100
1043220650,3,1749,100,100
1043220650,3,1820,100,100
1043220650,3,1830,100,100
1043220650,3,185,500,500
1043220650,3,1890,100,100
1043220650,3,2113,100,100
1043220650,3,2252,100,100
1043220650,3,V5811,100,100
1043233984,2,V5811,100,100
1043233984,3,1534,100,100
1043233984,3,1536,100,100
1043233984,3,1539,100,100
1043233984,3,1541,100,100
1043233984,3,1623,100,100
1043233984,3,1625,100,100
1043233984,3,1629,100,100
1043233984,3,1749,100,100
1043233984,3,1820,100,100
1043233984,3,1830,100,100
1043233984,3,185,100,100
1043233984,3,193,100,100
1043233984,3,2113,100,100
1043233984,3,2189,100,100
1043233984,3,2362,100,100
1043233984,3,V5811,100,100
1043240682,1,1539,100,100
1043240682,1,1579,100,100
1043240682,1,1629,500,500
1043240682,1,1749,100,100
1043240682,1,1830,100,100
1043240682,1,185,100,100
1043240682,1,1991,100,100
1043240682,1,20280,100,100
1043240682,1,2390,100,100
1043240682,1,2396,100,100
1043240682,2,1629,100,100
1043240682,2,1991,100,100
1043240682,3,1419,100,100
1043240682,3,1420,100,100
1043240682,3,1460,100,100
1043240682,3,1509,100,100
1043240682,3,1510,100,100
1043240682,3,1519,100,100
1043240682,3,1536,100,100
1043240682,3,1539,100,500
1043240682,3,1541,100,100
1043240682,3,1550,100,100
1043240682,3,1571,100,100
1043240682,3,1579,100,100
1043240682,3,1619,100,100
1043240682,3,1623,100,100
1043240682,3,1625,100,100
1043240682,3,1629,500,500
1043240682,3,1749,500,500
1043240682,3,1820,100,100
1043240682,3,1830,100,100
1043240682,3,185,500,500
1043240682,3,1889,100,100
1043240682,3,1890,100,100
1043240682,3,1919,100,100
1043240682,3,193,100,100
1043240682,3,1950,100,100
1043240682,3,1977,100,100
1043240682,3,1983,100,100
1043240682,3,19889,100,100
1043240682,3,1991,500,500
1043240682,3,20280,100,500
1043240682,3,20500,100,100
1043240682,3,20890,100,100
1043240682,3,2113,100,100
1043240682,3,2189,100,100
1043240682,3,220,100,100
1043240682,3,2252,100,100
1043240682,3,2273,100,100
1043240682,3,2303,100,100
1043240682,3,2390,100,100
1043240682,3,2395,100,100
1043240682,3,2396,100,100
1043240682,3,2397,100,100
1043240682,3,V5811,100,100
1043240922,3,1749,100,100
1043241508,3,1623,100,100
1043241508,3,1625,100,100
1043241508,3,1629,100,100
1043241508,3,185,100,100
1043241508,3,23691,100,100
1043260482,1,1579,100,100
1043260482,1,1623,100,100
1043260482,1,1629,100,100
1043260482,1,1970,100,100
1043260482,1,1976,100,100
1043260482,1,1977,100,100
1043260482,1,1983,100,100
